property_id,host_id,country_code,property_type,room_type,price,security_deposit,cleaning_fee,accommodates,bedrooms,beds,bathrooms,number_of_reviews,review_scores_rating
PID_05095,1428280,AU,Apartment,Entire home/apt,999,NA,NA,2,2,1,1,4,100
PID_05096,1601416,US,Apartment,Private room,70,0,0,5,2,2,1,67,92
PID_05097,6451800,AU,House,Entire home/apt,343,5000,125,5,2,3,1,1,NA
PID_05098,12105279,ES,Apartment,Private room,27,0,20,2,1,1,1.5,11,92
PID_05099,38246100,PT,Guesthouse,Entire home/apt,90,NA,NA,5,2,2,1,43,97
PID_05100,5958610,HK,Apartment,Entire home/apt,1680,0,200,6,3,3,2,19,99
PID_05101,38291048,PT,Bed and breakfast,Entire home/apt,70,0,0,2,0,1,1,1,100
PID_05102,38291048,PT,Villa,Entire home/apt,160,NA,NA,5,2,3,1,1,100
PID_05103,15054852,TR,Apartment,Private room,343,NA,NA,2,1,1,1,16,83
PID_05104,11354707,US,Apartment,Entire home/apt,130,400,60,3,1,1,1,6,87
PID_05105,38501873,PT,Apartment,Entire home/apt,40,NA,20,4,3,3,1,118,88
PID_05106,38583557,US,Apartment,Entire home/apt,99,NA,NA,4,1,2,1,2,90
PID_05107,3838433,PT,Apartment,Entire home/apt,59,NA,NA,6,2,4,1,127,92
PID_05108,135703,ES,Apartment,Entire home/apt,300,300,150,12,4,14,2,138,92
PID_05109,35923038,HK,Condominium,Entire home/apt,1052,NA,100,11,3,4,2,106,78
PID_05110,37289493,HK,Condominium,Private room,1170,NA,NA,3,1,2,1,82,91
PID_05111,17152918,ES,Apartment,Private room,40,NA,20,2,1,1,1,2,90
PID_05112,1594998,US,Apartment,Private room,95,NA,15,2,1,1,1,175,85
PID_05113,38673367,PT,House,Private room,28,NA,NA,2,1,1,1,151,90
PID_05114,6528054,US,House,Entire home/apt,139,0,150,6,3,4,1,70,88
PID_05115,5106041,CA,Apartment,Entire home/apt,101,500,60,2,1,1,1,84,97
PID_05116,9991314,US,Apartment,Entire home/apt,125,300,35,3,1,1,1,0,NA
PID_05117,38722727,US,Cabin,Private room,35,NA,50,3,1,2,1.5,15,91
PID_05118,1405974,US,Apartment,Entire home/apt,150,NA,NA,4,1,1,1,1,100
PID_05119,2384634,US,Condominium,Entire home/apt,160,100,150,6,2,4,2,97,88
PID_05120,11239404,US,Apartment,Entire home/apt,140,NA,45,2,0,1,1,2,100
PID_05121,4339636,TR,Aparthotel,Private room,506,0,0,3,1,1,1,2,90
PID_05122,3784841,HK,Apartment,Private room,377,783,0,2,1,1,1,15,89
PID_05123,22344488,US,Apartment,Entire home/apt,110,100,NA,2,0,1,1,9,80
PID_05124,38842129,TR,Serviced apartment,Entire home/apt,190,0,0,1,1,1,1,5,96
PID_05125,3894572,CA,House,Private room,380,NA,NA,1,1,1,1,0,NA
PID_05126,23828821,CA,Apartment,Entire home/apt,89,NA,60,2,1,1,1,33,96
PID_05127,38944041,TR,Apartment,Private room,148,NA,NA,2,1,2,1,0,NA
PID_05128,13796071,AU,Apartment,Entire home/apt,165,200,200,6,2,6,1,37,96
PID_05129,4334558,TR,Apartment,Entire home/apt,316,791,158,7,2,7,2,96,91
PID_05130,11997391,US,Resort,Private room,158,0,175,6,2,3,2,5,92
PID_05131,3909876,TR,House,Private room,237,NA,NA,1,1,1,NA,0,NA
PID_05132,3911985,TR,Apartment,Entire home/apt,596,NA,NA,4,3,3,1,1,80
PID_05133,11551739,BR,Apartment,Entire home/apt,1891,NA,150,10,4,10,2,0,NA
PID_05134,1483464,US,Apartment,Entire home/apt,199,250,75,3,1,2,1,208,94
PID_05135,3914304,BR,Apartment,Entire home/apt,145,1500,250,4,1,1,1,23,96
PID_05136,3920522,US,Apartment,Private room,155,150,90,2,1,1,1,17,100
PID_05137,29107000,TR,Apartment,Private room,169,NA,119,2,1,1,1,0,NA
PID_05138,39225417,TR,Townhouse,Private room,401,NA,NA,2,1,2,1,0,NA
PID_05139,39116075,TR,Apartment,Private room,153,NA,238,2,1,1,1,0,NA
PID_05140,575127,CA,Apartment,Entire home/apt,125,NA,55,2,2,2,1,3,100
PID_05141,11279503,US,Apartment,Private room,125,NA,10,1,1,1,1,3,90
PID_05142,38819397,AU,Apartment,Entire home/apt,87,NA,100,3,1,1,1,2,70
PID_05143,39386711,CA,Apartment,Entire home/apt,101,NA,NA,3,2,2,1,1,100
PID_05144,9738212,US,House,Private room,60,0,0,2,1,1,1,308,93
PID_05145,3964655,US,Apartment,Entire home/apt,125,250,70,4,1,1,1,102,90
PID_05146,32406596,TR,Apartment,Entire home/apt,237,NA,105,6,2,3,1.5,48,90
PID_05147,80049,US,Condominium,Entire home/apt,115,0,125,2,0,1,1,35,93
PID_05148,19675167,AU,House,Entire home/apt,300,NA,120,6,4,4,2.5,3,100
PID_05149,25999916,PT,Apartment,Entire home/apt,60,100,0,3,1,2,1,6,95
PID_05150,35973739,HK,House,Entire home/apt,997,0,50,8,3,3,1,176,79
PID_05151,3988379,TR,Apartment,Entire home/apt,485,NA,NA,2,1,NA,NA,0,NA
PID_05152,4582155,US,Apartment,Entire home/apt,140,NA,NA,3,2,2,1,0,NA
PID_05153,39328627,ES,Apartment,Entire home/apt,80,300,70,4,0,2,1,82,95
PID_05154,4015960,CA,Apartment,Entire home/apt,75,NA,30,5,2,3,1,7,80
PID_05155,3953109,PT,Apartment,Entire home/apt,54,NA,NA,5,2,2,1,31,85
PID_05156,27793648,US,Condominium,Entire home/apt,79,500,150,3,1,2,1,7,91
PID_05157,3953109,PT,Apartment,Entire home/apt,40,NA,NA,3,1,2,1,16,89
PID_05158,6990924,US,Apartment,Entire home/apt,90,1000,30,6,2,2,2,16,90
PID_05159,40211934,US,House,Private room,150,NA,50,2,1,2,1,93,96
PID_05160,40253516,AU,House,Private room,50,NA,NA,2,1,1,2,8,90
PID_05161,25224841,CA,Apartment,Entire home/apt,60,NA,10,6,2,3,1,1,NA
PID_05162,27512581,HK,Apartment,Private room,212,0,0,1,1,1,1,66,96
PID_05163,3949235,US,Apartment,Entire home/apt,105,0,95,2,1,1,1,0,NA
PID_05164,40371157,US,Condominium,Private room,95,NA,NA,2,1,1,1,182,91
PID_05165,40430085,ES,Apartment,Entire home/apt,45,NA,20,3,1,2,1,164,94
PID_05166,30528370,TR,Apartment,Entire home/apt,100,352,55,4,2,3,1,0,NA
PID_05167,40527700,CA,Apartment,Private room,30,0,30,2,1,1,1,99,93
PID_05168,4285884,US,Condominium,Entire home/apt,129,300,135,2,0,1,1,117,93
PID_05169,40553892,AU,House,Entire home/apt,495,NA,150,7,4,7,2,3,100
PID_05170,1984725,US,Apartment,Private room,99,NA,80,2,1,1,1,11,100
PID_05171,23966581,ES,Apartment,Entire home/apt,115,150,60,4,2,3,1,132,97
PID_05172,40699783,HK,Apartment,Private room,283,NA,150,2,1,1,1,42,94
PID_05173,23411302,US,Apartment,Entire home/apt,157,500,175,6,2,2,2,33,97
PID_05174,12243051,CA,Apartment,Entire home/apt,107,400,166,7,4,4,1,58,87
PID_05175,40890035,US,Apartment,Private room,60,NA,35,2,1,1,1,5,100
PID_05176,40895369,US,Apartment,Entire home/apt,70,0,10,2,1,1,1,62,93
PID_05177,30770000,HK,Serviced apartment,Private room,353,800,100,4,1,3,1,61,89
PID_05178,8161650,PT,Apartment,Entire home/apt,50,300,NA,4,2,4,1,35,86
PID_05179,7285322,US,Apartment,Entire home/apt,150,NA,50,2,0,1,1,9,93
PID_05180,34994986,PT,Serviced apartment,Entire home/apt,178,200,0,4,0,2,1,4,95
PID_05181,41020666,PT,Apartment,Entire home/apt,55,0,30,4,1,2,1,240,94
PID_05182,1619994,US,Apartment,Entire home/apt,150,100,70,3,1,2,1,10,100
PID_05183,4115877,PT,Loft,Entire home/apt,75,100,NA,3,1,3,1,20,94
PID_05184,205284,TR,Loft,Private room,148,NA,NA,3,1,2,1.5,0,NA
PID_05185,41147578,US,Apartment,Entire home/apt,420,NA,NA,4,1,2,2,3,100
PID_05186,1918111,AU,Apartment,Private room,300,500,80,2,1,1,1,27,92
PID_05187,12335551,CA,Apartment,Private room,50,NA,NA,2,1,1,1,0,NA
PID_05188,19483885,US,Apartment,Private room,60,NA,12,2,1,1,1,149,97
PID_05189,2610233,US,Apartment,Entire home/apt,221,500,150,3,0,1,1,92,98
PID_05190,7579910,US,Loft,Entire home/apt,105,500,50,2,1,1,1,5,100
PID_05191,41313259,BR,Apartment,Entire home/apt,298,0,200,6,2,6,2,15,83
PID_05192,41332081,US,Apartment,Private room,85,NA,20,2,1,1,1.5,8,100
PID_05193,26013994,ES,Apartment,Private room,100,NA,NA,4,1,3,1,1,60
PID_05194,41385305,US,Apartment,Entire home/apt,80,NA,50,2,1,1,1,1,80
PID_05195,37839136,US,House,Entire home/apt,90,0,82,2,1,1,1,14,91
PID_05196,36264666,US,Apartment,Entire home/apt,240,NA,NA,6,2,3,1,2,80
PID_05197,41464907,US,Apartment,Entire home/apt,67,NA,NA,2,1,2,1,1,100
PID_05198,37301360,PT,Villa,Private room,60,0,0,12,6,8,6,0,NA
PID_05199,41598748,TR,Apartment,Private room,90,NA,NA,1,1,1,1,0,NA
PID_05200,41661356,AU,House,Entire home/apt,399,500,150,5,3,5,2,1,100
PID_05201,41662921,BR,Apartment,Entire home/apt,701,4500,120,10,3,7,3,0,NA
PID_05202,1744516,ES,Apartment,Entire home/apt,125,200,48,6,2,4,1,11,76
PID_05203,38459934,CA,Serviced apartment,Entire home/apt,64,250,75,2,1,1,1,6,80
PID_05204,6971016,TR,Apartment,Entire home/apt,142,1318,105,3,1,1,1,4,70
PID_05205,11282081,AU,House,Private room,55,200,15,1,1,1,1.5,26,98
PID_05206,41798140,AU,Apartment,Entire home/apt,360,500,120,4,2,2,2,110,100
PID_05207,41800791,PT,Apartment,Entire home/apt,48,NA,NA,2,1,1,1,0,NA
PID_05208,41807335,TR,Aparthotel,Private room,148,NA,NA,4,1,2,1,1,NA
PID_05209,6544687,CA,Apartment,Entire home/apt,90,NA,80,3,2,2,1,0,NA
PID_05210,23190372,US,Condominium,Entire home/apt,190,300,150,7,2,3,2,71,95
PID_05211,4116417,AU,Apartment,Private room,95,250,25,2,1,1,1.5,65,94
PID_05212,9802529,CA,Apartment,Entire home/apt,50,200,NA,2,1,1,1,3,100
PID_05213,466302,TR,Apartment,Private room,95,527,63,1,1,1,1,1,80
PID_05214,42019336,ES,Apartment,Entire home/apt,54,NA,NA,3,1,2,0.5,0,NA
PID_05215,42055332,BR,Apartment,Entire home/apt,1000,1000,300,4,2,4,3,3,80
PID_05216,42099713,HK,Apartment,Private room,581,0,100,3,1,2,1,27,85
PID_05217,27738025,US,House,Private room,50,NA,20,2,1,1,1,61,89
PID_05218,29681367,CA,Condominium,Entire home/apt,60,0,50,4,1,2,1,6,93
PID_05219,5555793,US,Apartment,Private room,65,NA,25,1,1,1,1,3,100
PID_05220,23718051,PT,Apartment,Entire home/apt,55,NA,15,3,2,2,2,11,91
PID_05221,37224044,ES,Serviced apartment,Entire home/apt,188,200,40,4,1,2,1,3,93
PID_05222,42352783,AU,Townhouse,Entire home/apt,300,NA,NA,6,3,5,3,0,NA
PID_05223,7299809,HK,Apartment,Entire home/apt,699,2000,400,3,0,2,1,1,100
PID_05224,33748304,ES,Apartment,Entire home/apt,132,150,0,4,2,2,2,98,97
PID_05225,41879549,HK,House,Private room,283,0,0,2,1,1,1,115,74
PID_05226,42479080,BR,Apartment,Private room,78,0,150,2,1,1,2,73,96
PID_05227,5786717,US,Apartment,Entire home/apt,262,0,100,4,1,2,1,108,92
PID_05228,42576571,TR,Apartment,Private room,248,NA,NA,2,1,2,1,0,NA
PID_05229,3911721,ES,Apartment,Entire home/apt,81,0,60,4,1,3,1,0,NA
PID_05230,42646485,TR,House,Private room,69,NA,NA,1,1,1,1,0,NA
PID_05231,3038687,US,Apartment,Entire home/apt,139,1500,150,3,1,1,1,16,98
PID_05232,4255118,BR,Apartment,Entire home/apt,190,600,130,3,1,1,1,114,96
PID_05233,25174149,CN,Apartment,Entire home/apt,314,5256,350,2,1,1,1,1,NA
PID_05234,42618840,US,Townhouse,Entire home/apt,312,0,235,6,2,3,3,31,98
PID_05235,4713840,AU,Apartment,Entire home/apt,225,NA,NA,4,2,3,1,12,98
PID_05236,22045751,US,Bungalow,Entire home/apt,125,200,80,2,1,1,1,0,NA
PID_05237,37670256,US,Apartment,Entire home/apt,170,300,40,2,0,1,1,3,80
PID_05238,5065803,AU,Apartment,Entire home/apt,149,NA,110,2,0,1,1,29,97
PID_05239,25309621,AU,Apartment,Entire home/apt,181,NA,NA,4,2,2,1,24,96
PID_05240,42871663,HK,Apartment,Shared room,251,NA,50,10,1,10,2,20,84
PID_05241,4282661,TR,Apartment,Private room,174,NA,NA,1,1,1,1,0,NA
PID_05242,387422,CA,Apartment,Entire home/apt,118,1000,87,4,2,2,1,2,100
PID_05243,42618840,US,Condominium,Entire home/apt,400,0,167,2,1,1,1.5,23,86
PID_05244,113874,AU,House,Entire home/apt,800,2000,350,8,4,5,3,0,NA
PID_05245,48697898,US,Condominium,Entire home/apt,482,0,270,4,2,3,2.5,0,NA
PID_05246,4285221,AU,Apartment,Entire home/apt,195,1000,50,2,1,NA,1,0,NA
PID_05247,38459934,CA,Serviced apartment,Entire home/apt,64,250,75,2,1,1,1,7,91
PID_05248,40336543,US,Townhouse,Private room,100,100,10,1,1,1,1,1,NA
PID_05249,43202501,US,Apartment,Entire home/apt,375,250,250,6,2,4,2,141,95
PID_05250,4323625,US,Apartment,Private room,179,0,75,2,1,2,1,237,99
PID_05251,2402679,CA,Apartment,Entire home/apt,113,197,24,3,1,1,1,136,94
PID_05252,43076858,AU,Apartment,Entire home/apt,270,307,NA,2,1,1,1,4,93
PID_05253,7256012,TR,Apartment,Entire home/apt,142,NA,NA,2,1,1,1,29,99
PID_05254,16687913,US,Condominium,Entire home/apt,190,NA,NA,4,1,2,2,0,NA
PID_05255,43540300,US,Condominium,Entire home/apt,135,300,50,2,1,1,1,136,98
PID_05256,10704,ES,Apartment,Entire home/apt,130,250,45,10,4,9,2,0,NA
PID_05257,43574043,HK,House,Private room,565,NA,NA,2,1,1,1,90,94
PID_05258,3912625,ES,Loft,Entire home/apt,143,300,60,4,1,2,1,31,99
PID_05259,27981424,AU,Apartment,Private room,119,0,NA,2,1,1,1,28,100
PID_05260,43566981,TR,Apartment,Entire home/apt,527,NA,NA,6,2,2,1,0,NA
PID_05261,41525142,ES,Apartment,Private room,40,NA,NA,2,1,1,2,0,NA
PID_05262,4832491,CA,Apartment,Entire home/apt,43,0,35,4,1,1,1,9,100
PID_05263,10380563,ES,Apartment,Entire home/apt,105,300,100,4,1,2,1,45,90
PID_05264,10790256,TR,Apartment,Entire home/apt,185,0,506,5,2,3,2,34,94
PID_05265,43801507,TR,Bed and breakfast,Private room,538,NA,NA,4,1,2,1,0,NA
PID_05266,38442612,HK,Apartment,Private room,785,NA,NA,1,1,1,1,0,NA
PID_05267,6110860,HK,Boutique hotel,Private room,502,0,102,3,1,2,1,71,85
PID_05268,1723222,US,Apartment,Entire home/apt,250,NA,50,3,1,1,1,1,NA
PID_05269,17709954,US,House,Entire home/apt,890,0,520,9,4,4,3,28,100
PID_05270,6444987,US,Townhouse,Entire home/apt,155,250,25,4,1,2,1,170,99
PID_05271,8055475,US,House,Entire home/apt,850,500,350,8,4,5,4.5,35,99
PID_05272,19033644,CA,Apartment,Private room,40,NA,NA,2,1,1,1,0,NA
PID_05273,44049193,AU,Apartment,Entire home/apt,280,200,60,2,1,1,1,11,91
PID_05274,6504006,HK,Apartment,Entire home/apt,1782,2000,NA,4,3,5,1,3,90
PID_05275,18369878,BR,Apartment,Entire home/apt,1790,3730,NA,6,3,4,2.5,0,NA
PID_05276,1938185,TR,Serviced apartment,Entire home/apt,137,NA,NA,2,1,1,1,75,85
PID_05277,13216414,HK,Apartment,Private room,251,NA,NA,1,1,1,1,1,100
PID_05278,44089351,US,Apartment,Entire home/apt,109,0,40,6,2,2,1,182,95
PID_05279,34386367,US,Resort,Private room,430,1000,300,6,2,3,3,2,100
PID_05280,27629241,AU,House,Entire home/apt,330,500,90,5,3,3,2.5,4,100
PID_05281,3850638,CA,Bed and breakfast,Private room,157,0,0,3,1,3,2,0,NA
PID_05282,34085307,AU,Apartment,Entire home/apt,109,350,30,4,2,2,2,7,97
PID_05283,44260966,US,House,Private room,28,NA,10,1,1,1,1,87,90
PID_05284,4390639,US,House,Entire home/apt,495,500,175,4,2,2,2.5,57,97
PID_05285,9708209,AU,House,Private room,71,350,50,2,1,1,1,5,100
PID_05286,24215902,HK,Apartment,Private room,188,NA,NA,1,1,1,1,74,74
PID_05287,44376531,US,Apartment,Entire home/apt,120,NA,25,2,1,1,1,171,97
PID_05288,42536781,US,House,Entire home/apt,275,500,125,6,4,4,2.5,38,94
PID_05289,40850334,PT,Apartment,Entire home/apt,78,380,64,4,2,2,1,4,93
PID_05290,44404274,TR,Apartment,Private room,121,NA,30,2,1,1,1,0,NA
PID_05291,1411399,US,Apartment,Private room,99,0,55,2,1,1,1,5,80
PID_05292,8935422,PT,Apartment,Private room,40,0,20,2,1,2,1,0,NA
PID_05293,2881498,AU,Apartment,Entire home/apt,200,NA,50,4,2,2,1,0,NA
PID_05294,3876588,TR,Apartment,Entire home/apt,127,NA,NA,3,2,2,1,43,98
PID_05295,4421271,BR,Apartment,Entire home/apt,157,NA,145,2,0,1,1,227,98
PID_05296,4422368,US,Apartment,Entire home/apt,560,500,190,7,2,5,1.5,87,99
PID_05297,43793840,US,Condominium,Entire home/apt,138,150,100,4,0,2,1,81,89
PID_05298,44630169,US,Apartment,Entire home/apt,68,600,NA,2,1,1,1,9,93
PID_05299,17918190,US,House,Private room,111,100,30,4,1,1,1.5,49,95
PID_05300,44871936,ES,Condominium,Private room,12,100,50,1,1,1,2,4,95
PID_05301,44913823,ES,Apartment,Shared room,17,100,0,1,1,5,1,109,88
PID_05302,41842769,US,Townhouse,Entire home/apt,350,750,250,8,3,3,3,12,97
PID_05303,42613804,ES,Apartment,Entire home/apt,91,500,100,4,2,4,1,11,89
PID_05304,45041873,US,Condominium,Entire home/apt,225,200,125,3,1,2,1,49,98
PID_05305,28035243,US,Condominium,Entire home/apt,247,500,135,4,2,3,2,34,98
PID_05306,26395164,AU,Apartment,Shared room,55,200,15,1,1,1,1,15,97
PID_05307,823800,BR,Apartment,Entire home/apt,1499,1300,200,8,5,5,4.5,0,NA
PID_05308,45088581,TR,Apartment,Private room,158,NA,NA,1,1,1,1,0,NA
PID_05309,6764931,AU,House,Private room,200,NA,NA,2,1,1,1,14,98
PID_05310,41842769,US,Condominium,Entire home/apt,192,750,180,4,2,2,2,27,96
PID_05311,27548348,US,House,Private room,60,100,20,2,1,1,1,145,94
PID_05312,4494343,US,Apartment,Private room,30,NA,NA,3,1,1,1,262,92
PID_05313,45226022,US,Apartment,Private room,79,0,15,2,1,1,1,154,95
PID_05314,4501810,US,House,Entire home/apt,150,0,175,8,3,4,2,46,89
PID_05315,45244354,US,Guesthouse,Entire home/apt,80,100,40,4,1,2,1,147,95
PID_05316,32380124,US,Cottage,Entire home/apt,189,200,165,6,2,3,1,53,88
PID_05317,24452295,TR,House,Private room,58,NA,NA,1,1,1,1,0,NA
PID_05318,39166875,US,Condominium,Entire home/apt,115,150,95,3,0,1,1,69,98
PID_05319,17258663,US,Apartment,Entire home/apt,120,NA,25,7,3,3,1,1,100
PID_05320,1422875,ES,Apartment,Entire home/apt,110,NA,30,6,3,3,1.5,66,84
PID_05321,45329638,AU,House,Entire home/apt,260,NA,300,4,3,3,1,0,NA
PID_05322,45293333,US,Apartment,Private room,45,100,20,1,1,1,1,1,100
PID_05323,24527595,US,Apartment,Entire home/apt,155,NA,NA,3,0,1,1,12,90
PID_05324,45380685,US,Apartment,Entire home/apt,195,0,120,5,2,3,1,218,96
PID_05325,45400539,CA,Townhouse,Entire home/apt,101,750,60,2,1,3,1,120,98
PID_05326,9917136,US,Apartment,Private room,32,NA,NA,1,1,1,1,16,84
PID_05327,582060,ES,Apartment,Entire home/apt,222,0,75,7,3,5,2,61,89
PID_05328,582060,ES,Apartment,Entire home/apt,125,0,50,4,2,3,1,39,88
PID_05329,45514715,TR,Apartment,Private room,90,NA,NA,1,1,1,1.5,10,94
PID_05330,27573426,ES,Apartment,Entire home/apt,41,500,100,2,1,1,1,5,84
PID_05331,45553553,US,Condominium,Entire home/apt,109,300,145,6,2,4,2,46,97
PID_05332,1118742,US,House,Entire home/apt,399,500,250,6,3,4,2,80,93
PID_05333,45667135,US,Apartment,Private room,112,NA,NA,2,1,1,1,31,93
PID_05334,45127010,TR,Apartment,Private room,58,NA,NA,2,1,2,1,0,NA
PID_05335,1744516,ES,Apartment,Entire home/apt,115,200,45,4,1,1,1,19,87
PID_05336,26255501,BR,House,Private room,86,NA,84,2,1,2,2,1,100
PID_05337,18052038,US,Apartment,Entire home/apt,175,300,100,4,2,2,1,0,NA
PID_05338,22134108,US,Apartment,Entire home/apt,175,NA,85,2,1,1,1,27,97
PID_05339,32727836,ES,Bed and breakfast,Shared room,20,0,0,8,1,8,8,22,78
PID_05340,20222894,CA,Apartment,Private room,25,NA,NA,2,1,1,1,2,80
PID_05341,1186560,TR,Bed and breakfast,Private room,311,NA,NA,2,1,2,1,7,86
PID_05342,44483583,US,Apartment,Private room,40,NA,20,1,1,1,1,28,95
PID_05343,4622733,US,Apartment,Entire home/apt,113,200,NA,1,1,1,1,65,87
PID_05344,45949761,US,House,Entire home/apt,199,100,75,2,1,1,1,142,97
PID_05345,9127597,US,Villa,Entire home/apt,695,1000,400,12,4,7,3.5,8,98
PID_05346,46013796,US,Condominium,Entire home/apt,256,0,219,4,1,2,1,5,92
PID_05347,38486997,ES,Apartment,Private room,45,150,NA,2,1,2,1,52,90
PID_05348,2206708,BR,Apartment,Entire home/apt,149,0,149,5,2,5,2,86,93
PID_05349,41842769,US,Condominium,Entire home/apt,203,750,180,4,2,2,2,19,95
PID_05350,24682939,AU,House,Entire home/apt,200,200,150,6,4,4,2.5,16,91
PID_05351,3673260,CA,Apartment,Entire home/apt,51,150,10,4,2,2,1,6,96
PID_05352,4658178,BR,Apartment,Entire home/apt,190,0,150,5,1,2,1,149,97
PID_05353,8115401,US,Apartment,Entire home/apt,250,250,30,4,1,1,1.5,30,99
PID_05354,16044956,US,Condominium,Entire home/apt,140,200,99,2,1,1,1,63,95
PID_05355,46212242,CA,Apartment,Entire home/apt,68,250,25,4,2,2,1,0,NA
PID_05356,46249918,US,Condominium,Entire home/apt,155,200,150,4,1,1,1,1,100
PID_05357,2846792,HK,Guesthouse,Shared room,196,NA,NA,6,1,6,3,47,94
PID_05358,46201805,HK,Apartment,Private room,322,0,0,3,1,1,0.5,53,88
PID_05359,4682118,AU,Apartment,Entire home/apt,220,NA,NA,6,2,1,1,9,91
PID_05360,46315078,PT,Loft,Entire home/apt,60,100,0,4,2,2,1,126,89
PID_05361,2847058,US,Apartment,Entire home/apt,115,150,100,4,1,2,1,85,93
PID_05362,13726504,CA,Apartment,Private room,25,500,NA,2,1,1,1,1,100
PID_05363,33518620,US,Hotel,Private room,95,100,75,2,1,1,1,55,89
PID_05364,22301546,CA,Serviced apartment,Entire home/apt,169,750,60,4,1,2,1.5,39,84
PID_05365,24710492,TR,Apartment,Entire home/apt,295,0,89,2,1,1,1,37,93
PID_05366,46456878,HK,Apartment,Entire home/apt,1099,1000,299,3,2,2,1,31,96
PID_05367,3764639,AU,House,Private room,65,280,NA,2,1,1,1,71,91
PID_05368,42554406,TR,Apartment,Private room,174,NA,89,2,1,1,1,0,NA
PID_05369,9401668,TR,Apartment,Private room,105,NA,NA,1,1,1,1,0,NA
PID_05370,4700215,CA,Apartment,Entire home/apt,81,200,40,2,1,1,1,58,97
PID_05371,38285826,BR,Apartment,Private room,48,0,50,1,1,1,1,12,97
PID_05372,20986225,AU,Apartment,Entire home/apt,380,NA,50,4,2,2,1,0,NA
PID_05373,1138920,PT,Loft,Entire home/apt,55,0,10,5,1,4,1,120,98
PID_05374,449677,BR,House,Entire home/apt,1701,800,750,16,5,9,5,0,NA
PID_05375,1803302,US,Apartment,Private room,98,NA,46,2,1,1,1,76,95
PID_05376,46742283,BR,Apartment,Private room,179,NA,NA,2,1,2,1.5,1,100
PID_05377,28035243,US,Condominium,Entire home/apt,190,300,135,4,2,2,2,74,94
PID_05378,6827057,AU,Apartment,Entire home/apt,200,250,60,2,1,1,1,96,96
PID_05379,44992161,BR,Condominium,Entire home/apt,190,8446,253,2,1,1,1,5,100
PID_05380,27670390,US,Apartment,Private room,55,NA,NA,2,1,1,1,3,93
PID_05381,399503,PT,Apartment,Entire home/apt,68,NA,NA,2,1,1,1,6,100
PID_05382,47074056,TR,Apartment,Private room,69,NA,NA,1,1,1,1,0,NA
PID_05383,4822847,US,Apartment,Entire home/apt,400,500,80,4,2,2,1,28,95
PID_05384,4389074,US,Apartment,Private room,100,1500,25,2,1,2,1,0,NA
PID_05385,10088915,HK,Apartment,Entire home/apt,848,800,250,5,2,2,1,26,87
PID_05386,47178726,CA,Apartment,Entire home/apt,55,200,NA,2,1,1,1,0,NA
PID_05387,47225782,HK,Apartment,Private room,416,0,0,4,1,4,0.5,4,95
PID_05388,38033587,US,House,Entire home/apt,250,250,200,4,2,3,1,57,99
PID_05389,47297471,TR,Apartment,Private room,148,NA,NA,1,1,1,1,0,NA
PID_05390,46530947,AU,Bungalow,Entire home/apt,109,300,60,5,2,3,1,88,96
PID_05391,1191923,US,House,Entire home/apt,495,0,575,8,4,6,2,18,96
PID_05392,18766862,AU,Train,Entire home/apt,109,0,50,2,1,1,1,89,99
PID_05393,47440746,US,Apartment,Entire home/apt,175,250,125,4,1,2,1,32,96
PID_05394,47446899,AU,House,Entire home/apt,181,500,66,8,5,5,3,0,NA
PID_05395,14770915,BR,Apartment,Entire home/apt,336,NA,150,6,3,6,2,0,NA
PID_05396,37870027,HK,Apartment,Entire home/apt,950,1500,400,3,1,1,1,6,93
PID_05397,37289493,HK,Condominium,Private room,1170,NA,NA,2,1,2,1,71,90
PID_05398,185209,PT,Apartment,Private room,44,0,8,2,1,1,2,131,95
PID_05399,47651201,US,House,Entire home/apt,125,200,85,4,2,3,1,130,96
PID_05400,17035776,US,Condominium,Entire home/apt,195,300,100,4,1,1,2,76,99
PID_05401,41599164,AU,Apartment,Private room,95,250,20,2,1,1,1,101,91
PID_05402,15474595,BR,Apartment,Entire home/apt,298,1000,200,6,3,4,2.5,72,97
PID_05403,43793840,US,Condominium,Entire home/apt,119,100,100,2,0,1,1,47,89
PID_05404,47764529,TR,Apartment,Private room,237,NA,NA,1,1,1,1,0,NA
PID_05405,27001788,ES,Apartment,Private room,45,0,20,2,1,1,1,161,94
PID_05406,4932682,US,House,Entire home/apt,525,500,375,5,2,3,2,16,98
PID_05407,4938247,US,Apartment,Private room,70,0,20,4,2,2,1,150,94
PID_05408,43194837,BR,Apartment,Entire home/apt,298,3000,300,2,1,1,1,6,77
PID_05409,32819659,BR,Apartment,Entire home/apt,500,0,150,6,3,6,2,2,100
PID_05410,4955205,US,House,Entire home/apt,280,1000,160,8,2,3,2,62,93
