text,source,brand,doc_id
"I love this app! I’ve been using it for years. But I miss the old programs that were time or rep based, not the videos. The workouts are good, but for videos we can just go to YouTube.

I also liked being able to listen to music with those workouts. Now I’m forced to have Apple Music to be able to do that.

Lastly, a small bug that is quite annoying. Every time I finish a workout I need to close the app because the forward arrow doesn’t work.

Looking forward to the new version!",App Store (DE),Nike,8781990435.0
Please add “PayPal Pay in 4” to the app,App Store (AU),Adidas,8782208877.0
Adidas had some fantastic bargains in their end of financial year sale. They were genuine discounts on their brand name goods so it is definitely worth being a member of their online site.,App Store (AU),Adidas,8784847021.0
"I have had the app for many years and still come across the same errors after updates etc. 

I have access to all tabs e.g. drops, shop, Wishlist etc. 
Majority of the tabs when clicked on, populates an error code and can’t go any further. Some of the drops don’t give you access to participate due to an error. 
Happy to provide the app these error codes so they can be investigated and actioned (I can’t copy it on my device as I write this as it deletes my review), not sure if many other people experience this problem. 

I have done what most people would, I have deleted the app and re-downloaded it in the hopes it was a glitch with no fix.",App Store (AU),Adidas,8785229367.0
"I like this app and have been using it for about 5 years, however I can’t even read the details in workout history. A lot of space is taken by the map of the route and the writing is so small I can’t even read it. 

Please remove the route and make the writing bigger. The most important thing I need to see is total distance / time, date and pace / minute.",App Store (GB),Under Armour,8785586218.0
"Used to be a top app with the possibility to visualise the full workout and follow each exercises separately. It was so great I’ve always wondered why it was free (I’d be willing to pay a membership for the old version).

Now workouts are like a YouTube video. Also the apps sometimes bugs at the end of the workout and I’m not allowed to save my progress (it’s like I never trained). Shame.",App Store (FR),Nike,8786221021.0
"Rendez-nous les anciennes fonctions par pitié !

Cette app était la meilleure et elle est devenue très mauvaise.

Plus de previz, plus de swipe facile (ou réitération) d’un exercice.

Audio obligatoire, super irritant quand on connaît par coeur les exercices.

Je suis revenue après plusieurs semaines et une màj, et bien non, personne chez Nike n’écoute les fidèles.

Je mettrais zéro étoile tellement je suis déçue de tant de bêtise.

Mauvaise pub pour Nike.

***
Je suis accro à NTC depuis des années mais la dernière màj est une catastrophe : la preview liste des exercices avec vignette et le swipe entre les exercices pendant la session, a disparu ! Impossible de savoir ce que vous allez faire :( 

Impossible de zapper un exercice ou de le refaire d’un swipe et c’était tellement génial :( 
Pourquoi, mais pourquoi. Maintenant c’est juste un long film comme plein d’autres apps fainéantes. 
Le moyen-âge. Pitié remettez l’ancienne version. 
 En plus l’app freeze à la fin d’une session, je dois carrément redémarrer si c’est sur l’iphone.",App Store (FR),Nike,8786461331.0
"Can absolutely log on a browser, using the app though never works. I’ve used this app for years, bought Yeezys and am a high level member so this is trouble for me. This app used to be so good until whichever update made this happen (also got unlogged.) Might I add that I’ve changed my password a pretty numerous amount of times doing any combinations of different actions to see if it’d by anyway work, never does in app, always but ALWAYS and GREATLY works on browser. Do not use this app, use your browser.",App Store (CA),Adidas,8787748409.0
"This apps tracks distance and speed and stuff like that for running, cycling and stuff like that. Usually works perfectly. I like it.",App Store (AU),Under Armour,8787869804.0
Easy site to use for quality goods,App Store (AU),Adidas,8788693990.0
"Depuis une mise à jour il n’y a plus les programmes ciblés. Qui étaient tout l’intérêt de l’application. Il faudrait maintenant choisir tel ou tel séance en fonction de ce que l’on veut travailler et de son état physique, mais je ne suis pas experte…",App Store (FR),Nike,8789879524.0
"I’ve been a fan this app for years and this new format is terrible- if I just wanted a video I would go on insta or YouTube. I like being able to preview the workout, see how long I’ve got left and play music easily. You’ve really taken away your USP. I’m not one to review but this change has been so bewildering I had to post!",App Store (GB),Nike,8790013642.0
Love this app! Easy to use and runs great!,App Store (CA),Adidas,8790999680.0
"Ich nutze diese App schon seit Jahren. Sie war für mich immer ein verlässlicher Anker in meinem Tagesablauf gewesen. Ich mache fast jeden Morgen ein Workout von ca 15-35 Minuten und war mit der NTC-App immer sehr zufrieden.
Leider musste ich nach dem letzten aktualisieren der App feststellen, dass der 35 minütige „Ultimative Yoga-Flow für Profis“ ersatzlos gestrichen wurde. Er ist einfach nicht mehr anwählbar in meiner Liste der Lieblingsworkouts, wird mir aber trotzdem noch angezeigt. Gerade dieses Workout war wirklich gut. Das Timing war perfekt, nicht zu schnell und nicht zu langsam, manchmal etwas komische Anweisungen aber darüber konnte man weg sehen. Denn der Flow war am Ende für meinen Rücken eine wahre Wohltat.
Nach der Aktualisierung Der App habe ich versucht ein vergleichbares Workout zu finden, habe „Reach and Recharge“ gestartet und war einfach nur enttäuscht und auch etwas sauer.
Die Übungen bei „Reach and Recharge“ sind viel zu schnell, da kommt man wirklich nicht hinterher und die Anweisung laufen nicht synchron zu den Videos. Hat sich jemals einer von euch NTC-Leuten mit einem Smart-Phone vor sich, versucht dieses Workout mitzumachen? Das macht WIRKLICH keinen Spaß.
Es wäre schön wenn neue und alte Kursformate parallel in der App existieren könnten und nicht die „älteren“ Kurse irgendwann ersatzlos aus der App gelöscht werden. Auch wenn die „älteren“ Workouts nie ganz perfekt waren, waren sie vom sportlichen Aspekt her immer noch sehr gut. Ich denke ich bin nicht der/die Einzige, dem das bitter aufstößt, wenn die älteren Workouts einfach verschwinden. Ich hoffe wirklich sehr das ihr den „Ultimativen Yoga-Flow“ wieder in die App integriert in welcher Form auch immer. 

Für die App an sich gibts 4 Sterne, weil sie nie ganz perfekt war aber trotzdem gut und solide.
Für die Aktualisierung/Update gibts allerdings zwei Sterne Abzug. Das war leider eine „Verschlimmbesserung“ der App. Somit komme ich leider nur noch auf 2 Sterne.",App Store (DE),Nike,8791495966.0
"Although I was a huge fan of the old format, I’ve been trying to give the new formats and class styles a go…and was really beginning to enjoy. Despite what appeared to be more buggy behaviour (difficulties playing music during work outs; screen getting ‘stuck’ when trying to rate workout) I was genuinely getting into my program. However upon being forced to login again recently (I assumed to ensure I had the latest version and bug fixes), I found my program progress was completely lost. It’s incredibly disheartening, and makes me feel like there’s no point staying loyal to the app.",App Store (AU),Nike,8792386717.0
I’ve been using the Nike training app for about three years. There was a update a few months ago to the current model of the app. It is not an improvement. The guided classes are all very good but there should be an option where you can do workouts without the inclusion of PTs or AI guidance that speaks over whatever you’re listening to at the time,App Store (GB),Nike,8796052167.0
"Anlässlich der Apple Watch Herausforderung zum Yoga-Tag mal wieder ein Yoga Training probiert. Nachdem dann die 28 Minuten Session vorbei war festgestellt, dass die App es als Crosstraining in der Fitness-App verbucht. 
Stellt sich raus: Besser einfach ein YouTube Video raussuchen und das Training manuell auf der Watch starten.",App Store (DE),Nike,8797151538.0
"I’ve been using NTC for years and never had anything to complain about. Everything was absolutely perfect. Then that “update” came along and we have to follow a video to workout. Can we have the old version (where each exercise was individual instead of in video format) back? 
Thanks!!!",App Store (CA),Nike,8802425352.0
lovely,App Store (CA),Adidas,8803567624.0
Wonderful app,App Store (GB),Under Armour,8803807392.0
"Seither - Unterbrechungen bei Übungen - Übungen können nach Eingabe „Ort“ nicht mehr regulär geschlossen werden - einzelne Übungen innerhalb workout können nicht mehr einzeln angeschaut werden. Diejetzigen Kurzvideos sind unvollständig u bringen so nichts - wo sind die echten Trainings-Programm geblieben Schade, die App war vorher sehr gut. Jetzt muss ich wohl nach Jahren wechseln.
Und auch der nächste Update hat nichts gebracht.
Good bye NTC",App Store (CH),Nike,8806340266.0
